mol_pred_loaded,mol_true_loaded,mol_cond_loaded,sanitization,inchi_convertible,all_atoms_connected,molecular_formula,molecular_bonds,double_bond_stereochemistry,tetrahedral_chirality,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,non-aromatic_ring_non-flatness,double_bond_flatness,internal_energy,protein-ligand_maximum_distance,minimum_distance_to_protein,minimum_distance_to_organic_cofactors,minimum_distance_to_inorganic_cofactors,minimum_distance_to_waters,volume_overlap_with_protein,volume_overlap_with_organic_cofactors,volume_overlap_with_inorganic_cofactors,volume_overlap_with_waters,rmsd_≤_2å,passes_valence_checks,passes_kekulization,inchi_crystal_valid,inchi_docked_valid,inchi_crystal,inchi_docked,inchi_overall,inchi_version,hydrogens,net_charge,protons,stereo_sp3,stereo_sp3_inverted,stereo_type,stereochemistry_preserved,number_bonds,shortest_bond_relative_length,longest_bond_relative_length,number_short_outlier_bonds,number_long_outlier_bonds,number_angles,most_extreme_relative_angle,number_outlier_angles,number_noncov_pairs,shortest_noncovalent_relative_distance,number_clashes,number_valid_bonds,number_valid_angles,number_valid_noncov_pairs,number_aromatic_rings_checked,number_aromatic_rings_pass,aromatic_ring_maximum_distance_from_plane,number_non-aromatic_rings_checked,number_non-aromatic_rings_pass,non-aromatic_ring_maximum_distance_from_plane,number_double_bonds_checked,number_double_bonds_pass,double_bond_maximum_distance_from_plane,ensemble_avg_energy,mol_pred_energy,energy_ratio,relative_deviation,z_value,relative_deviation_passes,z_value_passes,smallest_distance_protein,num_pairwise_clashes_protein,most_extreme_ligand_atom_id_protein,most_extreme_protein_atom_id_protein,most_extreme_ligand_element_protein,most_extreme_protein_element_protein,most_extreme_ligand_vdw_protein,most_extreme_protein_vdw_protein,most_extreme_sum_radii_protein,most_extreme_distance_protein,most_extreme_sum_radii_scaled_protein,most_extreme_relative_distance_protein,most_extreme_clash_protein,smallest_distance_organic_cofactors,not_too_far_away_organic_cofactors,num_pairwise_clashes_organic_cofactors,most_extreme_ligand_atom_id_organic_cofactors,most_extreme_protein_atom_id_organic_cofactors,most_extreme_ligand_element_organic_cofactors,most_extreme_protein_element_organic_cofactors,most_extreme_ligand_vdw_organic_cofactors,most_extreme_protein_vdw_organic_cofactors,most_extreme_sum_radii_organic_cofactors,most_extreme_distance_organic_cofactors,most_extreme_sum_radii_scaled_organic_cofactors,most_extreme_relative_distance_organic_cofactors,most_extreme_clash_organic_cofactors,smallest_distance_inorganic_cofactors,not_too_far_away_inorganic_cofactors,num_pairwise_clashes_inorganic_cofactors,most_extreme_ligand_atom_id_inorganic_cofactors,most_extreme_protein_atom_id_inorganic_cofactors,most_extreme_ligand_element_inorganic_cofactors,most_extreme_protein_element_inorganic_cofactors,most_extreme_ligand_vdw_inorganic_cofactors,most_extreme_protein_vdw_inorganic_cofactors,most_extreme_sum_radii_inorganic_cofactors,most_extreme_distance_inorganic_cofactors,most_extreme_sum_radii_scaled_inorganic_cofactors,most_extreme_relative_distance_inorganic_cofactors,most_extreme_clash_inorganic_cofactors,smallest_distance_waters,not_too_far_away_waters,num_pairwise_clashes_waters,most_extreme_ligand_atom_id_waters,most_extreme_protein_atom_id_waters,most_extreme_ligand_element_waters,most_extreme_protein_element_waters,most_extreme_ligand_vdw_waters,most_extreme_protein_vdw_waters,most_extreme_sum_radii_waters,most_extreme_distance_waters,most_extreme_sum_radii_scaled_waters,most_extreme_relative_distance_waters,most_extreme_clash_waters,volume_overlap_protein,volume_overlap_organic_cofactors,volume_overlap_inorganic_cofactors,volume_overlap_waters,rmsd,kabsch_rmsd,centroid_distance,mol_id,lig_idx
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C26H46ClN5O2/c27-22-8-5-17(6-9-22)16-1-3-18(4-2-16)25(33)31-12-20-14-32(15-21(20)13-31)26(34)19-7-10-23-24(11-19)29-30-28-23/h16-26,28-30,33-34H,1-15H2/t16-,17-,18-,19-,20+,21+,22-,23+,24-,25+,26+/m0/s1","InChI=1S/C26H22ClN5O2/c27-22-8-5-17(6-9-22)16-1-3-18(4-2-16)25(33)31-12-20-14-32(15-21(20)13-31)26(34)19-7-10-23-24(11-19)29-30-28-23/h1-11,20-21H,12-15H2,(H,28,29,30)/t20-,21+",False,True,False,True,True,False,False,False,False,39.0,0.9627066026830509,1.0208424818967268,0.0,0.0,57.0,1.0588536583275587,0.0,465.0,0.9353073949392398,0.0,39.0,57.0,465.0,3,3,0.023195404779044894,2,2,0.20438749680773838,0,0,,125.49623979548981,186.8234361477208,1.488677560795212,0.4886775607952121,44.55848823844806,True,True,2.6177052966290906,0,21,1727,O,N,1.55,1.6,3.1500000000000004,2.6177052966290906,3.1500000000000004,0.8310175544854255,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.012351903201411647,,,,4.198080337802871,2.090526407374254,3.2593250753052865,L3108,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C30H51N5O3/c36-29(19-7-8-26-27(10-19)32-33-31-26)34-12-22-23(13-34)25-15-35(14-24(22)25)30(37)20-9-18-3-1-2-4-21(18)28(11-20)38-16-17-5-6-17/h17-33,36-37H,1-16H2/t18-,19-,20+,21-,22-,23+,24+,25-,26+,27-,28-,29+,30-/m0/s1","InChI=1S/C30H29N5O3/c36-29(19-7-8-26-27(10-19)32-33-31-26)34-12-22-23(13-34)25-15-35(14-24(22)25)30(37)20-9-18-3-1-2-4-21(18)28(11-20)38-16-17-5-6-17/h1-4,7-11,17,22-25H,5-6,12-16H2,(H,31,32,33)/t22-,23+,24-,25-/m0/s1",False,True,False,True,True,False,True,True,False,45.0,0.9801041817282152,1.0233735617807271,0.0,0.0,63.0,1.1075065332129121,0.0,595.0,0.983580317616479,0.0,45.0,63.0,595.0,3,3,0.03383911220834584,2,2,0.40194708724727257,0,0,,535.6855707356905,735.7461320462673,1.3734663993951175,0.37346639939511755,33.645016940225815,True,True,3.2632296057740104,0,37,1943,C,C,1.7,1.7,3.4,3.2632296057740104,3.4,0.9597734134629443,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0011372682815876266,,,,8.699950713955978,3.6282618295787,4.816494850580119,L3110,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C25H47N5O4/c1-16-20(28-34-27-16)14-26-23(31)18-10-12-29(13-11-18)21-9-5-8-19-22(21)25(33)30(24(19)32)15-17-6-3-2-4-7-17/h16-28,31-33H,2-15H2,1H3/t16-,19-,20-,21+,22+,23-,24-,25+/m1/s1","InChI=1S/C25H31N5O4/c1-16-20(28-34-27-16)14-26-23(31)18-10-12-29(13-11-18)21-9-5-8-19-22(21)25(33)30(24(19)32)15-17-6-3-2-4-7-17/h5,8-9,17-18H,2-4,6-7,10-15H2,1H3,(H,26,31)",False,True,False,True,True,False,False,False,False,38.0,0.9706683079718884,1.0850658930660149,0.0,0.0,54.0,1.0794358488546967,0.0,469.0,0.8842391124539363,0.0,38.0,54.0,469.0,1,1,0.020890982605583388,10,10,0.29816456737486197,0,0,,136.2256982340136,300.06428665681847,2.202699568045941,1.202699568045941,6.995025365268034,True,True,2.9436097924147475,0,16,1928,C,O,1.7,1.55,3.25,2.9436097924147475,3.25,0.9057260899737685,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0031025068255150163,,,,5.904534857807076,2.2457532500757766,2.145268093589644,L3111,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C23H40F3N5O3/c24-23(25,26)34-18-5-1-14(2-6-18)3-8-21(32)30-10-16-12-31(13-17(16)11-30)22(33)15-4-7-19-20(9-15)28-29-27-19/h14-22,27-29,32-33H,1-13H2/t14-,15-,16+,17+,18-,19+,20-,21+,22+/m0/s1","InChI=1S/C23H22F3N5O3/c24-23(25,26)34-18-5-1-14(2-6-18)3-8-21(32)30-10-16-12-31(13-17(16)11-30)22(33)15-4-7-19-20(9-15)28-29-27-19/h1-2,4-7,9,16-17H,3,8,10-13H2,(H,27,28,29)/t16-,17+",False,True,False,True,True,False,False,False,False,38.0,0.9798209071938069,1.0212930001690832,0.0,0.0,56.0,1.0536709491528287,0.0,467.0,0.9888411708717151,0.0,38.0,56.0,467.0,2,2,0.02505229401643777,2,2,0.11709607449782798,0,0,,108.2273519577784,162.52355680921647,1.5016865318170225,0.5016865318170224,6.615235367925463,True,True,3.096306317210877,0,27,423,N,O,1.6,1.55,3.1500000000000004,3.096306317210877,3.1500000000000004,0.9829543864161513,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0006400409626216078,,,,7.8913694835486154,2.4013531465908278,4.859174490979821,L3112,0
True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C25H44F3N5O3/c26-25(27,28)36-21-4-1-17(2-5-21)3-6-23(34)31-10-7-18-14-33(15-19(18)8-11-31)24(35)32-12-9-22-20(16-32)13-29-30-22/h17-24,29-30,34-35H,1-16H2/t17-,18-,19+,20-,21-,22+,23+,24+/m0/s1","InChI=1S/C25H28F3N5O3/c26-25(27,28)36-21-4-1-17(2-5-21)3-6-23(34)31-10-7-18-14-33(15-19(18)8-11-31)24(35)32-12-9-22-20(16-32)13-29-30-22/h1-6,13,18-19H,7-12,14-16H2,(H,29,30)/b6-3+/t18-,19+",False,True,False,True,True,False,False,False,False,40.0,0.9817033197717018,1.0361967840157615,0.0,0.0,58.0,1.0561823132528634,0.0,532.0,0.9402209218623642,0.0,40.0,58.0,532.0,2,2,0.025113927729078146,1,1,0.11629897910629801,0,0,,120.10799035503031,199.617000042044,1.6619793525142745,0.6619793525142744,4.661129079517928,True,True,3.09590029232209,0,11,1082,F,C,1.5,1.7,3.2,3.1396269412145132,3.2,0.9811334191295353,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0020223649773970973,,,,2.4491566855303026,2.0675942018260756,1.1917870077445465,L3113,0
True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C23H39BrN2O/c24-17-11-9-15(10-12-17)13-20-18-6-2-1-5-16(18)14-26-21-8-4-3-7-19(21)23(27)25-22(20)26/h15-23,25,27H,1-14H2/t15-,16-,17+,18-,19-,20+,21+,22-,23-/m0/s1","InChI=1S/C23H15BrN2O/c24-17-11-9-15(10-12-17)13-20-18-6-2-1-5-16(18)14-26-21-8-4-3-7-19(21)23(27)25-22(20)26/h1-13H,14H2/b20-13+",False,True,False,True,True,False,False,False,False,31.0,0.962325978754184,1.0601640484772896,0.0,0.0,45.0,1.0633772797549244,0.0,275.0,0.9798807680847559,0.0,31.0,45.0,275.0,4,4,0.04469882430033154,0,0,,0,0,,77.55887392176008,112.18267356974924,1.4464195764744727,0.44641957647447267,346237996479.8916,True,False,2.634693500200736,0,0,1950,O,O,1.55,1.55,3.1,2.634693500200736,3.1,0.8499011290970115,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0040266377574725105,,,,2.6835118372648816,1.0715807498181054,1.7923978047903641,L3114,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C21H39Cl2N5O2/c1-27-19-14(12-28(21(27)30)18-15(22)8-5-9-16(18)23)10-24-20(26-19)25-11-17(29)13-6-3-2-4-7-13/h13-21,24-26,29-30H,2-12H2,1H3/t14-,15+,16+,17-,19-,20+,21+/m0/s1","InChI=1S/C21H19Cl2N5O2/c1-27-19-14(12-28(21(27)30)18-15(22)8-5-9-16(18)23)10-24-20(26-19)25-11-17(29)13-6-3-2-4-7-13/h2-10,17,29H,11-12H2,1H3,(H,24,25,26)/t17-/m0/s1",False,True,False,True,True,False,True,True,False,33.0,0.9511251356788318,1.0275208009860948,0.0,0.0,47.0,1.1005357884863725,0.0,355.0,0.9312360917232408,0.0,33.0,47.0,355.0,3,3,0.12801636270288722,0,0,,0,0,,59.986761812715464,181.43772380346923,3.0246294069004014,2.0246294069004014,87.96662413835334,True,True,2.7924206148071593,0,7,1928,Cl,O,1.8,1.55,3.35,2.7924206148071593,3.35,0.833558392479749,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.005550929780738274,,,,7.752988998401412,3.2095468676027203,3.3317453894951448,L3115,0
True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C24H43F3N6O3/c25-24(26,27)36-19-4-1-16(2-5-19)3-6-22(34)31-10-7-17-13-33(14-18(17)8-11-31)23(35)32-12-9-20-21(15-32)29-30-28-20/h16-23,28-30,34-35H,1-15H2/t16-,17-,18+,19-,20-,21+,22-,23-/m1/s1","InChI=1S/C24H27F3N6O3/c25-24(26,27)36-19-4-1-16(2-5-19)3-6-22(34)31-10-7-17-13-33(14-18(17)8-11-31)23(35)32-12-9-20-21(15-32)29-30-28-20/h1-6,17-18H,7-15H2,(H,28,29,30)/b6-3+/t17-,18-/m0/s1",False,True,False,True,True,False,False,True,False,40.0,0.9719501373799462,1.0322262493898122,0.0,0.0,58.0,1.0634295800368718,0.0,532.0,0.9827523627897963,0.0,40.0,58.0,532.0,2,2,0.03860600728958238,1,1,0.20651592542882222,0,0,,121.09827908017925,217.1246924131895,1.7929626586140923,0.7929626586140923,2.8627095245179652,True,True,3.0042809239483583,0,27,1575,N,N,1.6,1.6,3.2,3.0042809239483583,3.2,0.9388377887338619,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0031272552321385616,,,,2.7175500531524506,1.2584438796957045,2.0748839348340344,L3117,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C27H47N5O3/c1-35-25-10-17(8-15-4-2-3-5-18(15)25)27(34)32-13-21-19-11-31(12-20(19)22(21)14-32)26(33)16-6-7-23-24(9-16)29-30-28-23/h15-30,33-34H,2-14H2,1H3/t15-,16-,17+,18-,19-,20+,21+,22-,23+,24-,25-,26+,27-/m0/s1","InChI=1S/C27H25N5O3/c1-35-25-10-17(8-15-4-2-3-5-18(15)25)27(34)32-13-21-19-11-31(12-20(19)22(21)14-32)26(33)16-6-7-23-24(9-16)29-30-28-23/h2-10,19-22H,11-14H2,1H3,(H,28,29,30)/t19-,20+,21+,22-",False,True,False,True,True,False,False,False,False,41.0,0.9797756425146388,1.025793724351995,0.0,0.0,60.0,1.035226655273591,0.0,494.0,0.9163327366954408,0.0,41.0,60.0,494.0,3,3,0.058729673737967725,2,2,0.09974080346544878,0,0,,192.66166472726553,271.61144126392,1.4097845653333105,0.4097845653333105,2.167605136644548,True,True,3.136041016951148,0,6,1933,O,C,1.55,1.7,3.25,3.136041016951148,3.25,0.9649356975234302,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0014960728088766987,,,,9.120049425335996,1.9850783373006742,7.121559445397809,L3118,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C27H47N5O3/c1-35-25-10-17(8-15-4-2-3-5-18(15)25)27(34)32-13-21-19-11-31(12-20(19)22(21)14-32)26(33)16-6-7-23-24(9-16)29-30-28-23/h15-30,33-34H,2-14H2,1H3/t15-,16-,17+,18-,19-,20+,21+,22-,23+,24-,25-,26+,27-/m0/s1","InChI=1S/C27H25N5O3/c1-35-25-10-17(8-15-4-2-3-5-18(15)25)27(34)32-13-21-19-11-31(12-20(19)22(21)14-32)26(33)16-6-7-23-24(9-16)29-30-28-23/h2-10,19-22H,11-14H2,1H3,(H,28,29,30)/t19-,20+,21+,22-",False,True,False,True,True,False,False,False,False,41.0,0.9797756425146388,1.025793724351995,0.0,0.0,60.0,1.035226655273591,0.0,494.0,0.9163327366954408,0.0,41.0,60.0,494.0,3,3,0.058729673737967725,2,2,0.09974080346544878,0,0,,192.66166472726553,271.61144126392,1.4097845653333105,0.4097845653333105,2.167605136644548,True,True,3.136041016951148,0,6,1933,O,C,1.55,1.7,3.25,3.136041016951148,3.25,0.9649356975234302,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0014960728088766987,,,,9.857897253935183,2.813754097205168,8.699986065978043,L3118,1
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,"InChI=1S/C14H24Cl2N2O2/c15-12-1-9(2-13(16)3-12)8-20-14(19)18-6-10-4-17-5-11(10)7-18/h9-14,17,19H,1-8H2/t9-,10-,11+,12-,13+,14-/m0/s1","InChI=1S/C14H16Cl2N2O2/c15-12-1-9(2-13(16)3-12)8-20-14(19)18-6-10-4-17-5-11(10)7-18/h1-3,10-11,17H,4-8H2/t10-,11+",False,True,False,True,True,False,False,False,False,22.0,0.9797017970281813,1.0098867706157972,0.0,0.0,31.0,1.0339242671355031,0.0,137.0,0.8816461642970937,0.0,22.0,31.0,137.0,1,1,0.015507228323866893,2,2,0.18534533690968272,0,0,,35.89899417270395,63.50189795883723,1.7689046565856528,0.7689046565856528,211.7234216695696,True,False,3.2250532321188135,0,7,1446,Cl,O,1.8,1.55,3.35,3.2250532321188135,3.35,0.9627024573488995,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0013836726625815379,,,,0.8160516932155705,0.5218515377551874,0.4658873826366146,L3119,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C28H50ClF3N4O4/c1-33-24(37)16-35-11-12-36(23(27(35)40)13-17-5-3-2-4-6-17)26(39)19-7-9-20(14-19)34-25(38)18-8-10-22(29)21(15-18)28(30,31)32/h17-27,33-34,37-40H,2-16H2,1H3/t18-,19-,20+,21+,22+,23-,24-,25+,26+,27+/m0/s1","InChI=1S/C28H30ClF3N4O4/c1-33-24(37)16-35-11-12-36(23(27(35)40)13-17-5-3-2-4-6-17)26(39)19-7-9-20(14-19)34-25(38)18-8-10-22(29)21(15-18)28(30,31)32/h2-6,8,10,15,19-20,23H,7,9,11-14,16H2,1H3,(H,33,37)(H,34,38)/t19-,20-,23-/m0/s1",False,True,False,True,True,False,True,True,False,43.0,0.9788940409187679,1.0410811276689507,0.0,0.0,62.0,1.0697412632590202,0.0,675.0,0.9882435109600717,0.0,43.0,62.0,675.0,2,2,0.009429322220986908,2,2,0.4342328403318959,0,0,,80.17443522871368,140.23016294681716,1.7490633086068204,0.7490633086068204,1.468619998098418,True,True,3.016023444869091,0,3,1938,O,C,1.55,1.7,3.25,3.016023444869091,3.25,0.9280072138058741,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.002593092002904263,,,,6.03528400868592,3.0327148754348805,2.361426185745588,L3120,0
True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C2H8OS/c1-4(2)3/h3-4H,1-2H3",InChI=1S/C2H6OS/c1-4(2)3/h1-2H3,False,True,False,True,True,True,True,True,True,3.0,0.9750638303307316,1.0057573618158362,0.0,0.0,3.0,1.0471634200198037,0.0,0.0,,0.0,3.0,3.0,0.0,0,0,,0,0,,0,0,,-0.38409692643390947,3.3289473564275838,-8.666946094400437,-9.666946094400437,37130442828.61493,True,False,3.8016018347533453,0,2,390,C,C,1.7,1.7,3.4,3.8016018347533453,3.4,1.1181181866921603,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0,,,,8.385663822411438,0.07907437690458201,8.119120885639342,L3121,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C27H51F3N4O4S/c1-17-16-39-25(32-17)14-34(3)13-19-8-6-10-22(37-4)26(19)38-15-24(36)33-21(12-23(35)31-2)18-7-5-9-20(11-18)27(28,29)30/h17-26,31-33,35-36H,5-16H2,1-4H3/t17-,18+,19-,20-,21+,22-,23+,24-,25+,26-/m1/s1","InChI=1S/C27H31F3N4O4S/c1-17-16-39-25(32-17)14-34(3)13-19-8-6-10-22(37-4)26(19)38-15-24(36)33-21(12-23(35)31-2)18-7-5-9-20(11-18)27(28,29)30/h5-11,16,21H,12-15H2,1-4H3,(H,31,35)(H,33,36)/t21-/m0/s1",False,True,False,True,True,False,False,True,False,41.0,0.9755023627676245,1.0255993749148304,0.0,0.0,57.0,1.0875558623129444,0.0,643.0,0.9432623798227787,0.0,41.0,57.0,643.0,3,3,0.04427682294571505,0,0,,0,0,,99.97434835933784,172.5509377901302,1.7259521129353133,0.7259521129353133,2.419920118086625,True,True,3.145650155373289,0,0,2035,C,N,1.7,1.6,3.3,3.145650155373289,3.3,0.9532273198100877,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0012619623514565149,,,,7.873048458360479,3.7009590980542795,1.3302019413704709,L3121,1
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C26H43F3N6O3/c27-26(28,29)12-38-23-16(13-1-2-13)5-15(7-30-23)25(37)35-10-19-17-8-34(9-18(17)20(19)11-35)24(36)14-3-4-21-22(6-14)32-33-31-21/h13-25,30-33,36-37H,1-12H2/t14-,15-,16+,17-,18+,19+,20-,21+,22-,23+,24+,25+/m0/s1","InChI=1S/C26H25F3N6O3/c27-26(28,29)12-38-23-16(13-1-2-13)5-15(7-30-23)25(37)35-10-19-17-8-34(9-18(17)20(19)11-35)24(36)14-3-4-21-22(6-14)32-33-31-21/h3-7,13,17-20H,1-2,8-12H2,(H,31,32,33)/t17-,18-,19-,20+/m0/s1",False,True,False,True,True,False,True,True,False,44.0,0.974733049115044,1.0257261907579893,0.0,0.0,63.0,1.1095266793221612,0.0,596.0,0.9371710521856136,0.0,44.0,63.0,596.0,2,2,0.10267620260086052,2,2,0.338180810483766,0,0,,523.2942591282017,769.353574269173,1.470212143261234,0.47021214326123406,48.26301565937701,True,True,2.926383589005378,0,6,2220,O,C,1.55,1.7,3.25,2.946663423263678,3.25,0.9066656686965163,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.004739336492890996,,,,9.909652338051657,3.2868325310742272,3.900731621557808,L3122,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C24H46N6O4/c1-2-33-22-7-15(9-25)3-4-17(22)14-34-24(32)30-12-18-10-29(11-19(18)13-30)23(31)16-5-6-20-21(8-16)27-28-26-20/h15-24,26-28,31-32H,2-14,25H2,1H3/t15-,16+,17+,18+,19+,20-,21+,22-,23-,24+/m1/s1","InChI=1S/C24H24N6O4/c1-2-33-22-7-15(9-25)3-4-17(22)14-34-24(32)30-12-18-10-29(11-19(18)13-30)23(31)16-5-6-20-21(8-16)27-28-26-20/h3-8,18-19H,2,10-14H2,1H3,(H,26,27,28)/t18-,19-/m0/s1",False,True,False,True,True,False,False,True,False,38.0,0.9782400477364476,1.0239806271712764,0.0,0.0,54.0,1.091510228422706,0.0,469.0,0.9197208039549336,0.0,38.0,54.0,469.0,2,2,0.026192381503697,2,2,0.30818191654078814,0,0,,139.08477328460089,222.55133170916372,1.6001128409201932,0.6001128409201932,6.7583335879193545,True,True,3.0056196715486174,0,7,1479,N,C,1.6,1.7,3.3,3.0964746099395075,3.3,0.9383256393756084,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0026595744680851063,,,,7.8220698346183966,1.647631796573561,4.358753977265201,L3123,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C22H39F4N7O4/c23-15-9-13(1-2-19(15)37-22(24,25)26)12-36-21(35)31-5-3-14-10-17(29-33(14)8-7-31)20(34)32-6-4-16-18(11-32)28-30-27-16/h13-21,27-30,34-35H,1-12H2/t13-,14-,15+,16-,17-,18+,19-,20+,21+/m1/s1","InChI=1S/C22H21F4N7O4/c23-15-9-13(1-2-19(15)37-22(24,25)26)12-36-21(35)31-5-3-14-10-17(29-33(14)8-7-31)20(34)32-6-4-16-18(11-32)28-30-27-16/h1-2,9-10H,3-8,11-12H2,(H,27,28,30)",False,True,False,True,True,False,False,False,False,41.0,0.9633902751169526,1.0380051903605185,0.0,0.0,60.0,1.0825095619841878,0.0,565.0,0.955702369370605,0.0,41.0,60.0,565.0,3,3,0.09184811680081269,0,0,,0,0,,134.30956100846018,263.9646300478082,1.965345043687404,0.9653450436874039,20.844332031146863,True,True,3.104140004896687,0,29,1412,N,C,1.6,1.7,3.3,3.211719347950565,3.3,0.9732482872577469,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0019157088122605363,,,,5.83123240719805,3.511694236082666,3.558615069966732,L3124,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C25H43F3N6O3/c26-25(27,28)13-37-22-8-21(29-18-4-2-1-3-17(18)22)24(36)34-11-15-9-33(10-16(15)12-34)23(35)14-5-6-19-20(7-14)31-32-30-19/h14-24,29-32,35-36H,1-13H2/t14-,15-,16-,17+,18-,19-,20-,21-,22-,23+,24+/m0/s1","InChI=1S/C25H21F3N6O3/c26-25(27,28)13-37-22-8-21(29-18-4-2-1-3-17(18)22)24(36)34-11-15-9-33(10-16(15)12-34)23(35)14-5-6-19-20(7-14)31-32-30-19/h1-8,15-16H,9-13H2,(H,30,31,32)/t15-,16+",False,True,False,True,True,False,False,False,False,42.0,0.9784212154317607,1.022909760844659,0.0,0.0,63.0,1.0619339149088727,0.0,561.0,0.9593594852723598,0.0,42.0,63.0,561.0,3,3,0.02219287365668517,2,1,0.1722219498474676,0,0,,123.11141342252593,190.17309803160663,1.5447235373614052,0.5447235373614052,9.611746309845076,True,True,3.1196079144661755,0,7,1791,N,C,1.6,1.7,3.3,3.1196079144661755,3.3,0.9453357316564168,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.002043514845534319,,,,7.317918658316018,3.6882754421825727,3.623473948227628,L3125,0
