mol_pred_loaded,mol_true_loaded,mol_cond_loaded,sanitization,inchi_convertible,all_atoms_connected,molecular_formula,molecular_bonds,double_bond_stereochemistry,tetrahedral_chirality,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,non-aromatic_ring_non-flatness,double_bond_flatness,internal_energy,protein-ligand_maximum_distance,minimum_distance_to_protein,minimum_distance_to_organic_cofactors,minimum_distance_to_inorganic_cofactors,minimum_distance_to_waters,volume_overlap_with_protein,volume_overlap_with_organic_cofactors,volume_overlap_with_inorganic_cofactors,volume_overlap_with_waters,rmsd_≤_2å,passes_valence_checks,passes_kekulization,inchi_crystal_valid,inchi_docked_valid,inchi_crystal,inchi_docked,inchi_overall,inchi_version,hydrogens,net_charge,protons,stereo_sp3,stereo_sp3_inverted,stereo_type,stereochemistry_preserved,number_bonds,shortest_bond_relative_length,longest_bond_relative_length,number_short_outlier_bonds,number_long_outlier_bonds,number_angles,most_extreme_relative_angle,number_outlier_angles,number_noncov_pairs,shortest_noncovalent_relative_distance,number_clashes,number_valid_bonds,number_valid_angles,number_valid_noncov_pairs,number_aromatic_rings_checked,number_aromatic_rings_pass,aromatic_ring_maximum_distance_from_plane,number_non-aromatic_rings_checked,number_non-aromatic_rings_pass,non-aromatic_ring_maximum_distance_from_plane,number_double_bonds_checked,number_double_bonds_pass,double_bond_maximum_distance_from_plane,ensemble_avg_energy,mol_pred_energy,energy_ratio,relative_deviation,z_value,relative_deviation_passes,z_value_passes,smallest_distance_protein,num_pairwise_clashes_protein,most_extreme_ligand_atom_id_protein,most_extreme_protein_atom_id_protein,most_extreme_ligand_element_protein,most_extreme_protein_element_protein,most_extreme_ligand_vdw_protein,most_extreme_protein_vdw_protein,most_extreme_sum_radii_protein,most_extreme_distance_protein,most_extreme_sum_radii_scaled_protein,most_extreme_relative_distance_protein,most_extreme_clash_protein,smallest_distance_organic_cofactors,not_too_far_away_organic_cofactors,num_pairwise_clashes_organic_cofactors,most_extreme_ligand_atom_id_organic_cofactors,most_extreme_protein_atom_id_organic_cofactors,most_extreme_ligand_element_organic_cofactors,most_extreme_protein_element_organic_cofactors,most_extreme_ligand_vdw_organic_cofactors,most_extreme_protein_vdw_organic_cofactors,most_extreme_sum_radii_organic_cofactors,most_extreme_distance_organic_cofactors,most_extreme_sum_radii_scaled_organic_cofactors,most_extreme_relative_distance_organic_cofactors,most_extreme_clash_organic_cofactors,smallest_distance_inorganic_cofactors,not_too_far_away_inorganic_cofactors,num_pairwise_clashes_inorganic_cofactors,most_extreme_ligand_atom_id_inorganic_cofactors,most_extreme_protein_atom_id_inorganic_cofactors,most_extreme_ligand_element_inorganic_cofactors,most_extreme_protein_element_inorganic_cofactors,most_extreme_ligand_vdw_inorganic_cofactors,most_extreme_protein_vdw_inorganic_cofactors,most_extreme_sum_radii_inorganic_cofactors,most_extreme_distance_inorganic_cofactors,most_extreme_sum_radii_scaled_inorganic_cofactors,most_extreme_relative_distance_inorganic_cofactors,most_extreme_clash_inorganic_cofactors,smallest_distance_waters,not_too_far_away_waters,num_pairwise_clashes_waters,most_extreme_ligand_atom_id_waters,most_extreme_protein_atom_id_waters,most_extreme_ligand_element_waters,most_extreme_protein_element_waters,most_extreme_ligand_vdw_waters,most_extreme_protein_vdw_waters,most_extreme_sum_radii_waters,most_extreme_distance_waters,most_extreme_sum_radii_scaled_waters,most_extreme_relative_distance_waters,most_extreme_clash_waters,volume_overlap_protein,volume_overlap_organic_cofactors,volume_overlap_inorganic_cofactors,volume_overlap_waters,rmsd,kabsch_rmsd,centroid_distance,mol_id,lig_idx
True,True,True,True,True,True,False,True,True,False,True,True,True,True,False,True,False,True,False,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C27H47N5O3/c1-35-25-10-17(8-15-4-2-3-5-18(15)25)27(34)32-13-21-19-11-31(12-20(19)22(21)14-32)26(33)16-6-7-23-24(9-16)29-30-28-23/h15-30,33-34H,2-14H2,1H3/t15-,16-,17+,18-,19-,20+,21+,22-,23+,24-,25-,26+,27-/m0/s1","InChI=1S/C27H25N5O3/c1-35-25-10-17(8-15-4-2-3-5-18(15)25)27(34)32-13-21-19-11-31(12-20(19)22(21)14-32)26(33)16-6-7-23-24(9-16)29-30-28-23/h2-10,19-22H,11-14H2,1H3,(H,28,29,30)/t19-,20+,21+,22-",False,True,False,True,True,False,False,False,False,41.0,0.9280035402476345,1.1435769183795523,0.0,0.0,60.0,1.105066029256983,0.0,494.0,0.914805235807112,0.0,41.0,60.0,494.0,3,3,0.11200215174086005,2,1,0.08836060591522432,0,0,,192.66166472726553,32775297643.706524,170118418.16120338,170118417.16120338,899861991.0843424,False,False,2.0385215745731036,2,6,1931,O,C,1.55,1.7,3.25,2.0385215745731036,3.25,0.6272374075609549,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.012924480486568676,,,,9.704422670264464,2.99028164822797,8.665812187666546,L3118,1
True,True,True,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,"InChI=1S/C14H24Cl2N2O2/c15-12-1-9(2-13(16)3-12)8-20-14(19)18-6-10-4-17-5-11(10)7-18/h9-14,17,19H,1-8H2/t9-,10-,11+,12-,13+,14-/m0/s1","InChI=1S/C14H16Cl2N2O2/c15-12-1-9(2-13(16)3-12)8-20-14(19)18-6-10-4-17-5-11(10)7-18/h1-3,10-11,17H,4-8H2/t10-,11+",False,True,False,True,True,False,False,False,False,22.0,0.908366945996821,1.0452692739370197,0.0,0.0,31.0,1.1031509837018967,0.0,137.0,0.8698144531564221,0.0,22.0,31.0,137.0,1,1,0.029452436989913483,2,1,0.052797687548841406,0,0,,35.89899417270395,161.4687497090488,4.497862779448642,3.4978627794486425,963.1616480046641,True,False,2.742695843508719,0,7,1840,Cl,C,1.8,1.7,3.5,2.742695843508719,3.5,0.783627383859634,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.008658880386629078,,,,1.0626631888797127,0.6216544254651096,0.6256771696330274,L3119,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C28H50ClF3N4O4/c1-33-24(37)16-35-11-12-36(23(27(35)40)13-17-5-3-2-4-6-17)26(39)19-7-9-20(14-19)34-25(38)18-8-10-22(29)21(15-18)28(30,31)32/h17-27,33-34,37-40H,2-16H2,1H3/t18-,19-,20+,21+,22+,23-,24-,25+,26+,27+/m0/s1","InChI=1S/C28H30ClF3N4O4/c1-33-24(37)16-35-11-12-36(23(27(35)40)13-17-5-3-2-4-6-17)26(39)19-7-9-20(14-19)34-25(38)18-8-10-22(29)21(15-18)28(30,31)32/h2-6,8,10,15,19-20,23H,7,9,11-14,16H2,1H3,(H,33,37)(H,34,38)/t19-,20-,23-/m0/s1",False,True,False,True,True,False,True,True,False,43.0,0.8765224590844358,1.0880973408612964,0.0,0.0,62.0,1.1248094343341803,0.0,675.0,0.8427542159767232,0.0,43.0,62.0,675.0,2,2,0.11448755847189761,2,2,0.37656117860638466,0,0,,80.17443522871368,624.6722762357726,7.791414737799768,6.791414737799768,13.315306443007703,True,True,1.138949669651824,11,3,1937,O,C,1.55,1.7,3.25,1.138949669651824,3.25,0.35044605220056124,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.05028473192220909,,,,6.503764918683638,2.8221192165417577,2.1452893287357506,L3120,0
True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C2H8OS/c1-4(2)3/h3-4H,1-2H3",InChI=1S/C2H6OS/c1-4(2)3/h1-2H3,False,True,False,True,True,True,True,True,True,3.0,1.001226232600524,1.0261427501060352,0.0,0.0,3.0,1.019040069112048,0.0,0.0,,0.0,3.0,3.0,0.0,0,0,,0,0,,0,0,,-0.38409692643390947,3.4397483354371396,-8.955417496757834,-9.955417496757835,38238452618.71049,True,False,3.2460538658500417,0,2,390,C,C,1.7,1.7,3.4,3.2460538658500417,3.4,0.9547217252500123,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.00597460791635549,,,,8.934601280695183,0.13887605536082526,8.71072691362495,L3121,0
True,True,True,True,True,True,False,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C27H51F3N4O4S/c1-17-16-39-25(32-17)14-34(3)13-19-8-6-10-22(37-4)26(19)38-15-24(36)33-21(12-23(35)31-2)18-7-5-9-20(11-18)27(28,29)30/h17-26,31-33,35-36H,5-16H2,1-4H3/t17-,18+,19-,20-,21+,22-,23+,24-,25+,26-/m1/s1","InChI=1S/C27H31F3N4O4S/c1-17-16-39-25(32-17)14-34(3)13-19-8-6-10-22(37-4)26(19)38-15-24(36)33-21(12-23(35)31-2)18-7-5-9-20(11-18)27(28,29)30/h5-11,16,21H,12-15H2,1-4H3,(H,31,35)(H,33,36)/t21-/m0/s1",False,True,False,True,True,False,False,True,False,41.0,0.8665876682486962,1.072545434831959,0.0,0.0,57.0,1.3052312720655963,1.0,643.0,0.7588405537631091,0.0,41.0,56.0,643.0,3,3,0.13949254659266191,0,0,,0,0,,99.97434835933784,1605.123799413698,16.055356456482226,15.055356456482224,50.18617526532784,True,True,2.2715328701121615,1,22,1945,S,C,1.8,1.7,3.5,2.2715328701121615,3.5,0.6490093914606175,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.021101113967437874,,,,7.5063200570910364,4.0295146254366605,0.9790155227339878,L3121,1
True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C26H43F3N6O3/c27-26(28,29)12-38-23-16(13-1-2-13)5-15(7-30-23)25(37)35-10-19-17-8-34(9-18(17)20(19)11-35)24(36)14-3-4-21-22(6-14)32-33-31-21/h13-25,30-33,36-37H,1-12H2/t14-,15-,16+,17-,18+,19+,20-,21+,22-,23+,24+,25+/m0/s1","InChI=1S/C26H25F3N6O3/c27-26(28,29)12-38-23-16(13-1-2-13)5-15(7-30-23)25(37)35-10-19-17-8-34(9-18(17)20(19)11-35)24(36)14-3-4-21-22(6-14)32-33-31-21/h3-7,13,17-20H,1-2,8-12H2,(H,31,32,33)/t17-,18+,19+,20-",False,True,False,True,True,False,False,False,False,44.0,0.6801191830401285,1.1524584720772693,1.0,0.0,63.0,1.2045886461587991,0.0,596.0,0.8573857687884247,0.0,43.0,63.0,596.0,2,2,0.17460765489532906,2,2,0.16131484056010062,0,0,,450.7891836000741,1292.3843282781963,2.866937307494846,1.866937307494846,70.64631612914144,True,True,2.6191556692949742,0,7,1449,C,C,1.7,1.7,3.4,2.6191556692949742,3.4,0.7703399027338159,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.012673081436282563,,,,9.468953323000273,3.4574544693343534,3.7387085549195826,L3122,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C24H46N6O4/c1-2-33-22-7-15(9-25)3-4-17(22)14-34-24(32)30-12-18-10-29(11-19(18)13-30)23(31)16-5-6-20-21(8-16)27-28-26-20/h15-24,26-28,31-32H,2-14,25H2,1H3/t15-,16+,17+,18+,19+,20-,21+,22-,23-,24+/m1/s1","InChI=1S/C24H24N6O4/c1-2-33-22-7-15(9-25)3-4-17(22)14-34-24(32)30-12-18-10-29(11-19(18)13-30)23(31)16-5-6-20-21(8-16)27-28-26-20/h3-8,18-19H,2,10-14H2,1H3,(H,26,27,28)/t18-,19-/m0/s1",False,True,False,True,True,False,False,True,False,38.0,0.8367550126114083,1.0889146202618927,0.0,0.0,54.0,1.1958714892644067,0.0,469.0,0.8814106702911876,0.0,38.0,54.0,469.0,2,2,0.1389358146529892,2,2,0.3956634898327773,0,0,,139.08477328460089,626.0866410250036,4.501475080553066,3.5014750805530652,39.43281168234728,True,True,2.1864966636151104,2,7,1478,N,N,1.6,1.6,3.2,2.1864966636151104,3.2,0.683280207379722,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.020934388562675516,,,,8.064154732336107,1.533372142053936,4.576912101288795,L3123,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C22H39F4N7O4/c23-15-9-13(1-2-19(15)37-22(24,25)26)12-36-21(35)31-5-3-14-10-17(29-33(14)8-7-31)20(34)32-6-4-16-18(11-32)28-30-27-16/h13-21,27-30,34-35H,1-12H2/t13-,14-,15+,16-,17-,18+,19-,20+,21+/m1/s1","InChI=1S/C22H21F4N7O4/c23-15-9-13(1-2-19(15)37-22(24,25)26)12-36-21(35)31-5-3-14-10-17(29-33(14)8-7-31)20(34)32-6-4-16-18(11-32)28-30-27-16/h1-2,9-10H,3-8,11-12H2,(H,27,28,30)",False,True,False,True,True,False,False,False,False,41.0,0.9402051966307395,1.0538639595543475,0.0,0.0,60.0,1.0660030666715063,0.0,565.0,0.9199925442633683,0.0,41.0,60.0,565.0,3,3,0.07774083975069801,0,0,,0,0,,134.30956100846018,338.4160131792948,2.5196717987781816,1.5196717987781816,32.813700924081246,True,True,2.750568501237517,0,28,1447,N,C,1.6,1.7,3.3,2.750568501237517,3.3,0.8335056064356113,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.010739565535757872,,,,5.904468549922764,3.4617455865520452,3.7181337744311196,L3124,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C25H43F3N6O3/c26-25(27,28)13-37-22-8-21(29-18-4-2-1-3-17(18)22)24(36)34-11-15-9-33(10-16(15)12-34)23(35)14-5-6-19-20(7-14)31-32-30-19/h14-24,29-32,35-36H,1-13H2/t14-,15-,16-,17+,18-,19-,20-,21-,22-,23+,24+/m0/s1","InChI=1S/C25H21F3N6O3/c26-25(27,28)13-37-22-8-21(29-18-4-2-1-3-17(18)22)24(36)34-11-15-9-33(10-16(15)12-34)23(35)14-5-6-19-20(7-14)31-32-30-19/h1-8,15-16H,9-13H2,(H,30,31,32)/t15-,16+",False,True,False,True,True,False,False,False,False,42.0,0.8780418059279571,1.09040090085788,0.0,0.0,63.0,1.197240833229134,0.0,561.0,0.949643554828575,0.0,42.0,63.0,561.0,3,3,0.04540684973338055,2,2,0.3635243678712521,0,0,,127.06529588378038,573.5971597053043,4.5141921381109595,3.51419213811096,3.5578657971861474,True,True,1.9877395855594382,2,7,1794,N,C,1.6,1.7,3.3,1.9877395855594382,3.3,0.6023453289574056,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.01853670513135281,,,,7.264985549994,3.612284345459324,3.590710130332594,L3125,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C22H39F4N5O5/c23-15-9-13(1-4-18(15)36-22(24,25)26)11-35-20(33)31-7-5-21(34,6-8-31)12-27-19(32)14-2-3-16-17(10-14)29-30-28-16/h13-20,27-30,32-34H,1-12H2/t13-,14-,15+,16+,17-,18-,19-,20+/m1/s1","InChI=1S/C22H21F4N5O5/c23-15-9-13(1-4-18(15)36-22(24,25)26)11-35-20(33)31-7-5-21(34,6-8-31)12-27-19(32)14-2-3-16-17(10-14)29-30-28-16/h1-4,9-10,34H,5-8,11-12H2,(H,27,32)(H,28,29,30)",False,True,False,True,True,False,False,False,False,39.0,0.8077497710801304,1.0743808779399324,0.0,0.0,57.0,1.1522230509033937,0.0,534.0,0.8827651826197022,0.0,39.0,57.0,534.0,2,2,0.09379405498616325,5,5,0.43498904199159644,0,0,,108.7052635056675,481.82200101168695,4.432370480262591,3.4323704802625907,34.766020675896044,True,True,2.5399380819224717,0,31,1794,N,C,1.6,1.7,3.3,2.5399380819224717,3.3,0.7696782066431733,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.017143561914158854,,,,6.018678300784428,3.178197245997412,3.060841052069501,L3126,0
True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C22H40F3N5O5/c23-22(24,25)35-16-4-1-14(2-5-16)12-34-20(32)30-9-7-21(33,8-10-30)13-26-19(31)15-3-6-17-18(11-15)28-29-27-17/h14-20,26-29,31-33H,1-13H2/t14-,15-,16-,17+,18-,19-,20+/m1/s1","InChI=1S/C22H22F3N5O5/c23-22(24,25)35-16-4-1-14(2-5-16)12-34-20(32)30-9-7-21(33,8-10-30)13-26-19(31)15-3-6-17-18(11-15)28-29-27-17/h1-6,11,33H,7-10,12-13H2,(H,26,31)(H,27,28,29)",False,True,False,True,True,False,False,False,False,38.0,0.9329249754935149,1.056067005646409,0.0,0.0,55.0,1.0702595968748934,0.0,502.0,0.5692403583333072,1.0,38.0,55.0,501.0,2,2,0.1367920725995609,5,5,0.32952860359010994,0,0,,109.17364152163269,60153.47661372252,550.9890095752019,549.9890095752019,4307.3993369833115,False,False,2.4044999750467864,1,0,1426,O,C,1.55,1.7,3.25,2.4044999750467864,3.25,0.739846146168242,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.015010351966873706,,,,6.565653847844422,2.834291477795484,3.728732269675915,L3127,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C21H41ClN4O4/c1-13-9-18(30-12-19-24-25-21(28)26(19)2)16(11-17(13)22)14-5-4-6-15(10-14)20(27)23-7-8-29-3/h13-21,23-25,27-28H,4-12H2,1-3H3/t13-,14-,15-,16+,17+,18-,19+,20-,21+/m1/s1","InChI=1S/C21H23ClN4O4/c1-13-9-18(30-12-19-24-25-21(28)26(19)2)16(11-17(13)22)14-5-4-6-15(10-14)20(27)23-7-8-29-3/h4-6,9-11H,7-8,12H2,1-3H3,(H,23,27)(H,25,28)",False,True,False,True,True,False,False,False,False,32.0,0.9070032360415774,1.0971684068213012,0.0,0.0,44.0,1.0670827657005435,0.0,359.0,0.9731073188373597,0.0,32.0,44.0,359.0,3,3,0.0677374186011467,0,0,,0,0,,96.08808246347616,455.25707578890245,4.737914048414373,3.7379140484143734,35.87069603702143,True,True,2.943144240434028,0,15,1840,Cl,C,1.8,1.7,3.5,3.027354159988553,3.5,0.8649583314253009,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.007291236758838905,,,,6.208281494530779,2.206526102752111,3.565652433466977,L3128,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C21H41ClN4O4/c1-13-9-18(30-12-19-24-25-21(28)26(19)2)16(11-17(13)22)14-5-4-6-15(10-14)20(27)23-7-8-29-3/h13-21,23-25,27-28H,4-12H2,1-3H3/t13-,14-,15-,16+,17+,18-,19+,20-,21+/m1/s1","InChI=1S/C21H23ClN4O4/c1-13-9-18(30-12-19-24-25-21(28)26(19)2)16(11-17(13)22)14-5-4-6-15(10-14)20(27)23-7-8-29-3/h4-6,9-11H,7-8,12H2,1-3H3,(H,23,27)(H,25,28)",False,True,False,True,True,False,False,False,False,32.0,0.9070032360415774,1.0971684068213012,0.0,0.0,44.0,1.0670827657005435,0.0,359.0,0.9731073188373597,0.0,32.0,44.0,359.0,3,3,0.0677374186011467,0,0,,0,0,,96.08808246347616,455.25707578890245,4.737914048414373,3.7379140484143734,35.87069603702143,True,True,2.943144240434028,0,15,1840,Cl,C,1.8,1.7,3.5,3.027354159988553,3.5,0.8649583314253009,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.007291236758838905,,,,6.867220165540056,2.8162618710320313,3.9063225175007408,L3128,1
True,True,True,True,True,True,False,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C22H41ClN4O4/c1-14-10-19(31-13-20-24-25-22(29)26(20)2)17(12-18(14)23)15-4-3-5-16(11-15)21(28)27-6-8-30-9-7-27/h14-22,24-25,28-29H,3-13H2,1-2H3/t14-,15+,16+,17-,18+,19+,20+,21-,22+/m1/s1","InChI=1S/C22H23ClN4O4/c1-14-10-19(31-13-20-24-25-22(29)26(20)2)17(12-18(14)23)15-4-3-5-16(11-15)21(28)27-6-8-30-9-7-27/h3-5,10-12H,6-9,13H2,1-2H3,(H,25,29)",False,True,False,True,True,False,False,False,False,34.0,0.9485075849386986,1.0679238135951785,0.0,0.0,48.0,1.0748175152512234,0.0,383.0,0.9007861365054614,0.0,34.0,48.0,383.0,3,2,0.26892121834947846,1,1,0.22303560331871003,0,0,,104.13723572623178,3074.974013996977,29.528093314103618,28.52809331410362,39.53825452599595,True,True,2.1987944560599555,1,8,1115,N,O,1.6,1.55,3.1500000000000004,2.1987944560599555,3.1500000000000004,0.6980299860507795,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.018568717809704528,,,,5.759399916798008,1.8878117876625,3.565060011023044,L3129,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C20H37ClN6/c1-12-7-23-20(24-8-12)27-10-15-9-22-19(26-18(15)11-27)25-17-5-13-2-3-16(21)4-14(13)6-17/h12-20,22-26H,2-11H2,1H3/t12-,13-,14+,15-,16+,17+,18-,19+,20-/m0/s1","InChI=1S/C20H19ClN6/c1-12-7-23-20(24-8-12)27-10-15-9-22-19(26-18(15)11-27)25-17-5-13-2-3-16(21)4-14(13)6-17/h2-4,7-9,17H,5-6,10-11H2,1H3,(H,22,25,26)/t17-/m1/s1",False,True,False,True,True,False,False,True,False,31.0,0.9106307395823666,1.054399072976724,0.0,0.0,45.0,1.0890144419553187,0.0,275.0,0.9301383087298033,0.0,31.0,45.0,275.0,1,1,0.019380992760477438,0,0,,0,0,,70.17917090369144,239.84804210328127,3.417652830815435,2.417652830815435,1505.2373679172488,True,False,2.847798186318689,0,19,1931,C,C,1.7,1.7,3.4,2.847798186318689,3.4,0.837587701858438,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.008394044979410833,,,,4.253216175763675,1.981340137473841,2.8524586407810184,L3130,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C20H37ClN6/c1-12-7-23-20(24-8-12)27-10-15-9-22-19(26-18(15)11-27)25-17-5-13-2-3-16(21)4-14(13)6-17/h12-20,22-26H,2-11H2,1H3/t12-,13-,14+,15-,16+,17+,18-,19+,20-/m0/s1","InChI=1S/C20H19ClN6/c1-12-7-23-20(24-8-12)27-10-15-9-22-19(26-18(15)11-27)25-17-5-13-2-3-16(21)4-14(13)6-17/h2-4,7-9,17H,5-6,10-11H2,1H3,(H,22,25,26)/t17-/m1/s1",False,True,False,True,True,False,False,True,False,31.0,0.9106307395823666,1.054399072976724,0.0,0.0,45.0,1.0890144419553187,0.0,275.0,0.9301383087298033,0.0,31.0,45.0,275.0,1,1,0.019380992760477438,0,0,,0,0,,70.17917090369144,239.84804210328127,3.417652830815435,2.417652830815435,1505.2373679172488,True,False,2.847798186318689,0,19,1931,C,C,1.7,1.7,3.4,2.847798186318689,3.4,0.837587701858438,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.008394044979410833,,,,4.9718908029336575,2.064997679946909,3.3524045236156765,L3130,1
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C17H34ClN5O2S/c1-26(24,25)23-8-12-7-20-17(22-16(12)9-23)21-14-4-10-2-13(18)3-11(6-19)15(10)5-14/h10-17,20-22,24-25H,2-9,19H2,1H3/t10-,11-,12-,13+,14-,15+,16+,17-/m0/s1","InChI=1S/C17H16ClN5O2S/c1-26(24,25)23-8-12-7-20-17(22-16(12)9-23)21-14-4-10-2-13(18)3-11(6-19)15(10)5-14/h2-3,7,14H,4-5,8-9H2,1H3,(H,20,21,22)/t14-/m0/s1",False,True,False,True,True,False,True,True,False,29.0,0.8810381066393828,1.16031199684891,0.0,0.0,44.0,1.0859709769327512,0.0,252.0,0.9361799411252799,0.0,29.0,44.0,252.0,0,0,,0,0,,0,0,,60.31027417700001,366.7969507981639,6.081831923391354,5.081831923391355,3479.9557285185865,True,False,2.4820208399608594,1,5,1426,C,C,1.7,1.7,3.4,2.4820208399608594,3.4,0.7300061294002528,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.031083910452568853,,,,3.9992144072785862,2.2824804630432425,1.6027730078905367,L3131,0
True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C2H6O2/c1-2(3)4/h2-4H,1H3","InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",False,True,False,True,True,True,True,True,True,3.0,0.8913517737160506,1.1440352654229111,0.0,0.0,3.0,1.0647988756427331,0.0,0.0,,0.0,3.0,3.0,0.0,0,0,,0,0,,0,0,,1.2832545554778128,47.929376981174634,37.34985921271746,36.34985921271746,466461224256.9682,True,False,2.782208103287749,0,0,3212,C,O,1.7,1.55,3.25,2.782208103287749,3.25,0.8560640317808458,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0388086642599278,,,,23.221702602038036,0.09802597214164935,23.209120146789818,L3132,0
True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C19H36ClN5O3S/c20-14-1-11-3-15(4-17(11)12(2-14)5-21)23-19-22-6-13-7-25(8-18(13)24-19)29(26,27)16-9-28-10-16/h11-19,22-24,26-27H,1-10,21H2/t11-,12-,13+,14+,15+,17-,18-,19+/m1/s1","InChI=1S/C19H18ClN5O3S/c20-14-1-11-3-15(4-17(11)12(2-14)5-21)23-19-22-6-13-7-25(8-18(13)24-19)29(26,27)16-9-28-10-16/h1-2,6,15-16H,3-4,7-10H2,(H,22,23,24)/t15-/m0/s1",False,True,False,True,True,False,False,True,False,33.0,0.8545497724314368,1.1475088166549945,0.0,0.0,48.0,1.1049945364960672,0.0,325.0,0.9095851770388472,0.0,33.0,48.0,325.0,0,0,,0,0,,0,0,,132.87007532773768,501.0410019465527,3.7709092939902655,2.770909293990265,24.68246232394918,True,True,1.9710613308570564,3,0,1929,N,C,1.6,1.7,3.3,1.9710613308570564,3.3,0.5972913123809263,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.027267424905220182,,,,3.6503488917806384,2.6488063757324847,0.915514164239262,L3132,1
